,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
266,Tata,2016,12.84792653170257,70000,Diesel,Individual,Manual,1,27.28,1047.0,69.0,5.0
267,Nissan,2013,12.765688433465597,90000,Petrol,Individual,Automatic,2,17.97,1498.0,99.6,5.0
268,Hyundai,2019,13.321214236149494,2000,Petrol,Individual,Manual,1,18.6,1197.0,81.86,5.0
269,Maruti,2015,13.17115354157376,20000,Petrol,Individual,Manual,1,20.85,1197.0,83.14,5.0
270,Toyota,2011,13.081541382884074,120000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,7.0
271,Mahindra,2017,13.567049198665774,35000,Diesel,Individual,Manual,1,16.55,2498.0,105.0,6.0
272,Maruti,2012,12.676076274775909,193000,Diesel,Individual,Manual,1,19.3,1248.0,73.9,5.0
273,Maruti,2014,12.834681304952548,80000,Petrol,Individual,Manual,1,20.4,1197.0,81.8,5.0
274,Datsun,2019,12.611537753638338,40000,Petrol,Individual,Manual,1,19.02,1198.0,67.05,5.0
275,Hyundai,2015,13.122363377404328,70000,Diesel,Individual,Manual,4,22.54,1396.0,88.73,5.0
276,Mahindra,2011,12.909170156943286,122358,Diesel,Individual,Manual,1,12.05,2179.0,120.0,9.0
277,Tata,2015,13.122363377404328,75000,Diesel,Individual,Manual,1,14.07,2956.0,69.01,7.0
278,Tata,2017,12.765688433465597,120000,Diesel,Individual,Manual,1,27.28,1047.0,69.0,5.0
279,Tata,2015,12.84792653170257,40000,Petrol,Individual,Manual,1,17.57,1193.0,88.7,5.0
280,Hyundai,2008,11.652678711655406,95200,Petrol,Individual,Manual,3,13.2,1495.0,94.0,5.0
281,Honda,2014,12.721885810807203,33033,Petrol,Dealer,Manual,1,19.4,1198.0,86.8,5.0
282,Hyundai,2015,13.049792684569493,63063,Petrol,Dealer,Automatic,1,18.9,1197.0,82.0,5.0
283,Tata,2012,12.577636201962656,60000,Diesel,Individual,Manual,1,21.02,1248.0,88.76,5.0
284,Maruti,2005,11.608235644774552,45000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
285,Tata,2011,13.017002861746503,80000,Diesel,Individual,Manual,3,11.57,2179.0,138.1,7.0
286,Mahindra,2009,12.89921982609012,170000,Diesel,Individual,Manual,2,13.6,2523.0,63.0,7.0
287,Mahindra,2007,12.254862809699606,207890,Diesel,Individual,Manual,2,13.6,2523.0,63.0,7.0
288,Mercedes-Benz,2018,15.341566861459324,7976,Diesel,Individual,Automatic,1,17.9,2143.0,170.0,5.0
289,Maruti,2016,12.301382825334498,35000,Petrol,Individual,Manual,1,16.8,796.0,34.2,8.0
290,Hyundai,2017,13.017002861746503,35000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
291,Hyundai,2017,13.017002861746503,35000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
292,Hyundai,2013,12.577636201962656,50000,Petrol,Individual,Automatic,1,16.95,1197.0,78.9,5.0
293,Maruti,2016,13.16158409055761,20000,Petrol,Individual,Manual,1,20.4,1197.0,81.8,5.0
294,Hyundai,2011,12.487485104968359,20000,Petrol,Individual,Automatic,1,16.95,1197.0,78.9,5.0
295,Maruti,2012,12.706847933442663,50000,Petrol,Individual,Manual,2,18.6,1197.0,85.8,5.0
296,Maruti,2012,12.706847933442663,50000,Petrol,Individual,Manual,2,18.6,1197.0,85.8,5.0
297,Mahindra,2014,13.142164043914272,120000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
298,Hyundai,2014,13.122363377404328,70000,Petrol,Individual,Manual,1,17.1,1591.0,121.3,5.0
299,Hyundai,2015,13.17115354157376,50000,Petrol,Individual,Manual,1,17.19,1197.0,81.86,5.0
300,Maruti,2019,13.422467969854667,16500,Petrol,Individual,Manual,1,21.01,1197.0,81.8,5.0
301,Hyundai,2010,12.611537753638338,70000,Petrol,Individual,Manual,1,17.0,1197.0,80.0,5.0
302,Maruti,2005,11.407564949312402,99361,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
303,Maruti,2017,13.38472764187182,25000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
304,Maruti,2014,12.921470435024938,70000,Petrol,Individual,Manual,2,19.1,1197.0,85.8,5.0
305,Hyundai,2015,12.886641043883259,80000,Diesel,Individual,Manual,2,24.0,1120.0,70.0,5.0
306,Maruti,2010,12.2783933071098,70000,Petrol,Individual,Manual,2,,,,
307,Maruti,2014,12.89921982609012,70000,Petrol,Individual,Manual,2,19.1,1197.0,85.8,5.0
308,Chevrolet,2012,11.695247021764184,60000,Petrol,Individual,Manual,3,18.6,1199.0,79.4,5.0
309,Tata,2018,13.37700559577791,10000,Petrol,Individual,Automatic,1,20.3,1199.0,84.0,5.0
310,Maruti,2006,11.302204433654575,80000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
311,Honda,2017,14.077874822431765,30000,Diesel,Individual,Manual,1,25.6,1498.0,97.9,5.0
312,Honda,2017,14.038654109278484,33000,Diesel,Individual,Manual,1,25.6,1498.0,97.9,5.0
313,Maruti,2013,13.190022025878143,90000,Petrol,Individual,Manual,3,16.02,1373.0,93.7,7.0
314,Nissan,2014,13.226723392728571,80100,Diesel,Individual,Manual,2,19.01,1461.0,108.5,5.0
315,Honda,2014,13.493926933836812,120000,Petrol,Individual,Manual,1,17.4,1497.0,117.3,5.0
316,Mahindra,1983,12.611537753638338,10000,Diesel,Individual,Manual,3,,,,
317,Renault,2016,12.345830240069793,40000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
318,Toyota,2013,13.592367006650065,160000,Diesel,Individual,Manual,2,12.99,2494.0,100.6,8.0
319,Maruti,2017,12.923909999653127,47000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
320,Hyundai,2018,14.006130917572923,25000,Diesel,Individual,Manual,1,21.38,1396.0,88.7,5.0
321,Tata,2017,12.89921982609012,26000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
322,Hyundai,2018,13.16158409055761,29000,Diesel,Individual,Manual,1,24.0,1186.0,73.97,5.0
323,Maruti,2016,13.38472764187182,50000,Petrol,Individual,Automatic,1,21.4,1197.0,83.1,5.0
324,Maruti,2011,12.691580461311874,58000,Petrol,Individual,Manual,3,16.1,1298.0,88.2,5.0
325,Maruti,2012,12.948009990259552,120000,Petrol,Individual,Automatic,1,17.4,1197.0,85.8,5.0
326,Maruti,2014,12.89921982609012,50000,Petrol,Individual,Manual,1,20.4,1197.0,81.8,5.0
327,Hyundai,2010,12.449014902564246,80000,Petrol,Individual,Manual,4,17.0,1197.0,80.0,5.0
328,Maruti,2003,11.082142548877775,60000,Petrol,Individual,Manual,4,17.3,993.0,60.0,5.0
329,Maruti,2017,12.768541502448002,36000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
330,Toyota,2007,12.909170156943286,120000,Diesel,Individual,Manual,3,12.8,2494.0,102.0,8.0
331,Maruti,2011,12.128111104060462,185000,Diesel,Individual,Manual,3,21.1,1248.0,73.9,5.0
332,Nissan,2011,12.429216196844383,50000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
333,Maruti,2002,11.002099841204238,100000,Petrol,Individual,Manual,4,17.3,993.0,60.0,5.0
334,Hyundai,2013,13.122363377404328,50000,Petrol,Individual,Manual,2,17.1,1591.0,121.3,5.0
335,Maruti,2007,11.350406535472453,80000,Petrol,Individual,Manual,2,18.2,998.0,67.1,5.0
336,Hyundai,2005,11.350406535472453,60000,Petrol,Individual,Manual,2,,,,
337,Maruti,2005,11.350406535472453,80000,Petrol,Individual,Manual,4,19.7,796.0,46.3,5.0
338,Maruti,2011,12.487485104968359,90000,Diesel,Individual,Manual,4,19.3,1248.0,73.9,5.0
339,Maruti,2010,11.77528972943772,162000,Petrol,Individual,Manual,2,19.0,998.0,66.1,5.0
340,Maruti,2013,13.081541382884074,110000,Diesel,Individual,Manual,3,20.77,1248.0,88.76,7.0
341,Maruti,2008,12.043553716032399,120000,Diesel,Individual,Manual,3,17.8,1248.0,75.0,5.0
342,Nissan,2011,12.524526376648708,45000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
343,Maruti,2005,11.396391648714276,90000,Petrol,Individual,Manual,2,18.9,998.0,67.1,5.0
344,Ford,2010,12.043553716032399,90000,Diesel,Individual,Manual,2,20.0,1399.0,68.0,5.0
345,Mahindra,2019,13.901688254205327,16500,Petrol,Dealer,Manual,1,17.0,1197.0,110.0,5.0
346,Hyundai,2017,13.9108207377686,67000,Diesel,Individual,Automatic,1,17.01,1582.0,126.2,5.0
347,Maruti,2018,13.321214236149494,52000,Petrol,Dealer,Manual,1,22.0,1197.0,81.8,5.0
348,Datsun,2016,12.721885810807203,40000,Petrol,Dealer,Manual,1,20.63,1198.0,67.0,5.0
349,Hyundai,2015,12.983099011217604,40000,Petrol,Dealer,Manual,1,18.9,1197.0,82.0,5.0
350,Toyota,2018,14.914122846632385,35000,Diesel,Individual,Manual,1,14.24,2755.0,174.5,7.0
351,Renault,2018,12.873902018105829,13000,Petrol,Dealer,Manual,1,20.71,799.0,53.26,5.0
352,Honda,2012,12.691580461311874,40000,Petrol,Dealer,Manual,1,18.5,1198.0,86.8,5.0
353,Volkswagen,2019,13.369223455335854,10000,Petrol,Dealer,Manual,1,17.0,1198.0,73.75,5.0
354,Nissan,2012,13.017002861746503,9000,Petrol,Dealer,Manual,1,16.95,1498.0,97.7,5.0
355,Toyota,2013,12.89921982609012,70000,Diesel,Dealer,Manual,2,23.59,1364.0,67.06,5.0
356,Hyundai,2009,12.2783933071098,60000,Petrol,Dealer,Manual,1,20.36,1197.0,78.9,5.0
357,Renault,2014,13.253391639810733,40000,Diesel,Dealer,Manual,1,20.45,1461.0,83.8,5.0
358,Mahindra,2012,13.42984807715229,93000,Diesel,Dealer,Manual,1,15.1,2179.0,140.0,7.0
359,Toyota,2008,12.691580461311874,80000,Diesel,Individual,Manual,4,12.8,2494.0,102.0,7.0
360,Tata,2011,11.918390573078392,50000,Petrol,Individual,Manual,2,15.64,1193.0,64.08,5.0
361,Hyundai,2013,13.444446876573442,68000,Petrol,Dealer,Automatic,1,14.5,1797.0,147.5,5.0
362,Mercedes-Benz,2013,14.253765488895429,25000,Diesel,Individual,Automatic,1,14.84,2143.0,170.0,5.0
363,Tata,2012,11.06663836234181,18000,Petrol,Dealer,Manual,1,25.4,624.0,37.5,4.0
364,Nissan,2013,12.429216196844383,120000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
365,Maruti,2005,11.082142548877775,35000,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
366,Maruti,2016,13.217673557208654,60000,Diesel,Individual,Manual,2,26.59,1248.0,74.0,5.0
367,Hyundai,2010,11.84939770159144,70000,Petrol,Individual,Manual,4,20.36,1197.0,78.9,5.0
368,Renault,2016,12.611537753638338,30000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
369,Volkswagen,2016,13.592367006650065,70000,Petrol,Individual,Automatic,1,16.34,1798.0,189.3,5.0
370,Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
371,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
372,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
373,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
374,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
375,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
376,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
377,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
378,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
379,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
380,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
381,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
382,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
383,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
384,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
385,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
386,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
387,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
388,Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
389,Hyundai,2010,11.918390573078392,106000,Petrol,Individual,Manual,3,20.36,1197.0,78.9,5.0
390,Toyota,2012,12.487485104968359,162000,Diesel,Individual,Manual,3,,,,
391,Honda,2009,13.122363377404328,120000,Petrol,Individual,Automatic,2,11.1,2354.0,158.8,5.0
392,Maruti,2015,13.081541382884074,90000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
393,Hyundai,2014,13.190022025878143,70000,Diesel,Individual,Manual,3,22.32,1582.0,126.32,5.0
394,Toyota,2005,12.429216196844383,240000,Diesel,Individual,Manual,3,12.8,2494.0,102.0,8.0
395,Maruti,2012,12.611537753638338,100000,Diesel,Individual,Manual,2,21.5,1248.0,88.8,5.0
396,Hyundai,2009,12.736700896592344,214000,Petrol,Individual,Manual,2,13.9,1599.0,103.2,5.0
397,Hyundai,2009,12.736700896592344,214000,Diesel,Individual,Manual,2,16.8,1493.0,110.0,5.0
398,Maruti,2016,12.388394202324129,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
399,Honda,2018,13.897090544956697,1000,Petrol,Individual,Automatic,1,18.0,1497.0,117.6,5.0
400,Maruti,2017,13.527828485512494,19000,Diesel,Individual,Automatic,1,28.4,1248.0,74.02,5.0
401,Tata,2012,11.461632170582678,265000,Diesel,Individual,Manual,2,17.0,1405.0,70.0,5.0
403,Maruti,2014,12.2783933071098,80000,Petrol,Individual,Manual,2,23.95,998.0,67.05,5.0
404,Mahindra,2016,14.070152776337855,50000,Diesel,Individual,Automatic,1,16.0,2179.0,140.0,7.0
405,Maruti,2010,11.918390573078392,80000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
406,Hyundai,2013,12.296827008798639,50000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
407,Tata,2018,12.691580461311874,100000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
408,Maruti,2013,12.468436909997665,120000,Petrol,Individual,Manual,2,15.1,1196.0,73.0,5.0
409,Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
410,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
411,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
412,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
413,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
414,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
415,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
416,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
417,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
418,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
419,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
420,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
421,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
422,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
423,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
424,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
425,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
426,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
427,Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
428,Honda,2019,13.458835614025542,40000,Diesel,Individual,Automatic,1,23.8,1498.0,78.9,5.0
429,Hyundai,2017,13.764217263576723,45000,Diesel,Individual,Manual,1,21.38,1396.0,88.7,5.0
430,Maruti,2010,11.982929094215963,80000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
431,Hyundai,2015,12.923909999653127,135000,Diesel,Individual,Manual,2,24.4,1120.0,71.01,5.0
432,Toyota,2015,13.641157170819497,120000,Diesel,Individual,Manual,2,12.99,2494.0,100.6,7.0
433,Toyota,2013,13.017002861746503,67000,Diesel,Individual,Manual,1,23.59,1364.0,67.1,5.0
434,Maruti,2017,13.710150042306449,50000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
435,Toyota,2008,13.253391639810733,134000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,7.0
436,Nissan,2011,12.449014902564246,110000,Diesel,Individual,Manual,2,23.08,1461.0,63.1,5.0
437,Maruti,2009,11.77528972943772,40000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
438,Maruti,2013,13.180632285528304,120000,Diesel,Individual,Manual,2,23.4,1248.0,74.0,5.0
439,Volkswagen,2015,13.16158409055761,110000,Diesel,Individual,Manual,2,20.14,1498.0,88.8,5.0
440,Mahindra,2011,12.345830240069793,170000,Diesel,Individual,Manual,2,21.0,1461.0,64.1,5.0
441,Maruti,2004,11.302204433654575,80000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
442,Maruti,2016,13.304684934198283,47000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
443,Hyundai,2015,12.923909999653127,93000,Petrol,Individual,Manual,1,19.1,1197.0,81.86,5.0
444,Maruti,2010,11.695247021764184,70000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
445,Maruti,2014,12.676076274775909,50000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
446,Ford,2015,12.584509081250419,70000,Diesel,Individual,Manual,1,20.0,1399.0,68.05,5.0
447,Tata,2012,12.873902018105829,80000,Diesel,Individual,Manual,1,13.93,2179.0,138.03,7.0
448,Ford,2016,13.217673557208654,44000,Petrol,Individual,Manual,1,18.16,1196.0,86.8,5.0
449,Maruti,2014,12.86099861326992,25000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
450,Hyundai,2016,13.592367006650065,25000,Petrol,Individual,Manual,1,15.29,1591.0,121.3,5.0
451,Maruti,2019,13.422467969854667,10000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
452,Tata,2018,14.237504968023648,50000,Diesel,Individual,Manual,1,17.6,2179.0,153.86,7.0
453,Ford,2018,13.764217263576723,30000,Diesel,Individual,Manual,1,23.0,1498.0,98.96,5.0
454,Hyundai,2015,13.321214236149494,50000,Diesel,Individual,Manual,2,21.19,1396.0,88.73,5.0
455,Hyundai,2012,13.17115354157376,120000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
456,Honda,2019,13.458835614025542,40000,Diesel,Individual,Automatic,1,23.8,1498.0,78.9,5.0
457,Mahindra,2015,12.834681304952548,80000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
458,Nissan,2015,13.270783382522602,90000,Diesel,Individual,Manual,1,20.45,1461.0,83.8,5.0
459,Maruti,2015,12.983099011217604,50000,Petrol,Individual,Manual,2,20.4,1197.0,83.11,5.0
460,Datsun,2020,12.765688433465597,2136,Petrol,Individual,Manual,1,22.5,999.0,67.0,5.0
461,Toyota,2012,13.500799813124575,250000,Diesel,Individual,Manual,1,12.99,2494.0,100.0,7.0
462,Hyundai,2015,13.304684934198283,35000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
463,Toyota,2015,13.864300722133706,120000,Diesel,Individual,Manual,1,12.99,2494.0,100.6,7.0
464,Maruti,2017,13.507625778194974,70000,Diesel,Individual,Manual,1,27.39,1248.0,74.0,5.0
465,Renault,2018,13.864300722133706,18000,Diesel,Dealer,Manual,1,19.6,1461.0,108.45,5.0
466,Chevrolet,2016,12.948009990259552,110000,Diesel,Individual,Manual,2,18.2,1248.0,73.74,7.0
467,Maruti,2017,13.592367006650065,60000,Diesel,Individual,Manual,1,23.65,1248.0,88.5,5.0
468,Toyota,2015,14.508657738524219,60000,Diesel,Individual,Automatic,1,12.55,2982.0,168.5,7.0
469,Maruti,2016,13.304684934198283,147000,Diesel,Individual,Manual,2,26.59,1248.0,74.0,5.0
470,Toyota,2015,14.457364444136669,130000,Diesel,Individual,Automatic,1,12.55,2982.0,168.5,7.0
471,Chevrolet,2011,13.122363377404328,99500,Diesel,Individual,Manual,3,11.5,1991.0,147.9,7.0
472,Tata,2011,12.206072645530174,110000,Diesel,Individual,Manual,2,17.0,1405.0,71.0,5.0
473,Nissan,2016,12.821258284620408,35000,Petrol,Individual,Manual,1,19.49,1198.0,67.04,5.0
474,Hyundai,2010,12.468436909997665,110000,Diesel,Individual,Manual,2,16.2,1493.0,110.0,5.0
475,Mahindra,2016,12.542544882151386,100000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
476,Maruti,2014,13.321214236149494,21000,Petrol,Individual,Manual,1,16.02,1373.0,93.7,7.0
477,Ford,2013,12.611537753638338,60000,Diesel,Individual,Manual,2,23.5,1498.0,90.0,5.0
478,Tata,2010,11.84939770159144,40000,Diesel,Individual,Manual,1,16.6,1405.0,70.0,5.0
479,Hyundai,2008,12.345830240069793,50000,Petrol,Individual,Manual,1,19.81,1086.0,68.05,5.0
480,Maruti,2010,12.206072645530174,65000,Petrol,Individual,Manual,2,19.0,998.0,66.1,5.0
481,Maruti,2011,12.206072645530174,80000,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
482,Hyundai,2015,13.235692062711331,119000,Diesel,Individual,Manual,1,23.9,1582.0,126.2,5.0
483,Maruti,2016,13.527828485512494,80000,Diesel,Individual,Manual,1,24.52,1248.0,88.5,7.0
484,Maruti,2017,13.279367126213993,90000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
485,Hyundai,2016,13.541073712262515,20000,Petrol,Individual,Manual,1,17.01,1591.0,121.4,5.0
486,Maruti,2014,12.971540487669746,80000,Diesel,Individual,Manual,2,25.2,1248.0,74.0,5.0
487,Mahindra,2020,13.081541382884074,44665,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
488,Kia,2019,13.373900003219756,10000,Diesel,Individual,Manual,1,20.8,1493.0,113.4,5.0
489,Hyundai,2018,13.122363377404328,60000,Petrol,Individual,Manual,1,20.14,1197.0,81.86,5.0
490,Honda,2016,12.959844447906553,22000,Petrol,Individual,Manual,1,18.5,1198.0,86.8,5.0
491,Maruti,2014,12.429216196844383,25000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
492,Maruti,2016,12.560244459250788,70000,Diesel,Individual,Manual,1,27.62,793.0,47.0,5.0
493,Maruti,2008,11.982929094215963,123000,Petrol,Individual,Manual,3,17.5,1298.0,85.8,5.0
494,Volkswagen,2011,12.429216196844383,70000,Diesel,Individual,Manual,2,20.54,1598.0,103.6,5.0
495,Chevrolet,2013,12.043553716032399,70000,Petrol,Individual,Manual,2,18.6,1199.0,79.4,5.0
496,Toyota,2013,12.923909999653127,45000,Diesel,Individual,Manual,1,23.59,1364.0,67.06,5.0
497,Hyundai,2015,12.89921982609012,40000,Petrol,Individual,Automatic,1,18.9,1197.0,82.0,5.0
498,Maruti,2019,13.458835614025542,30000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
499,Honda,2007,12.765688433465597,90000,Petrol,Individual,Automatic,1,12.9,1799.0,130.0,5.0
500,Maruti,2016,13.399995114002609,34000,Petrol,Individual,Manual,2,17.5,1373.0,91.1,7.0
501,Maruti,2017,12.498742259492994,25000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
502,Maruti,2016,12.506177237980511,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
503,Chevrolet,2013,12.611537753638338,50000,Diesel,Individual,Manual,1,25.44,936.0,57.6,5.0
504,Tata,2017,13.017002861746503,90000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
505,Chevrolet,2012,12.301382825334498,70000,Diesel,Individual,Manual,2,25.44,936.0,57.6,5.0
506,Tata,2009,12.429216196844383,146000,Diesel,Individual,Manual,2,13.93,2179.0,138.0,7.0
507,Ford,2012,12.611537753638338,85000,Petrol,Individual,Manual,2,15.6,1196.0,70.0,5.0
508,Tata,2009,11.385092093460344,201850,Diesel,Individual,Manual,2,17.88,1396.0,52.8,5.0
